time,zu1_xy,y,x,rad_net*_xy
0 days 20:59:59,6.0,2796.0,972.0,-67.46474
0 days 20:59:59,6.0,2796.0,996.0,-66.39177
0 days 20:59:59,6.0,2796.0,1020.0,-70.03304
0 days 20:59:59,6.0,2796.0,1044.0,-72.59025
0 days 20:59:59,6.0,2796.0,1068.0,-35.406746
0 days 20:59:59,6.0,2796.0,1092.0,-49.665665
0 days 20:59:59,6.0,2796.0,1116.0,-55.49709
0 days 20:59:59,6.0,2796.0,1140.0,-69.88384
0 days 20:59:59,6.0,2796.0,1164.0,-60.82211
0 days 20:59:59,6.0,2796.0,1188.0,-62.27583
0 days 20:59:59,6.0,2796.0,1212.0,-52.673954
0 days 20:59:59,6.0,2796.0,1236.0,-71.20727
0 days 20:59:59,6.0,2796.0,1260.0,-52.382374
0 days 20:59:59,6.0,2796.0,1284.0,-77.4865
0 days 20:59:59,6.0,2796.0,1308.0,-82.77505
0 days 20:59:59,6.0,2796.0,1332.0,-79.43943
0 days 20:59:59,6.0,2796.0,1356.0,-79.563385
0 days 20:59:59,6.0,2796.0,1380.0,-80.94138
0 days 20:59:59,6.0,2796.0,1404.0,-75.42733
0 days 20:59:59,6.0,2796.0,1428.0,-69.79015
0 days 20:59:59,6.0,2796.0,1452.0,-119.46136
0 days 20:59:59,6.0,2796.0,1476.0,-118.96444
0 days 20:59:59,6.0,2796.0,1500.0,-118.703964
0 days 20:59:59,6.0,2796.0,1524.0,-118.53667
0 days 20:59:59,6.0,2796.0,1548.0,-118.188835
0 days 20:59:59,6.0,2796.0,1572.0,-118.10559
0 days 20:59:59,6.0,2796.0,1596.0,-63.267986
0 days 20:59:59,6.0,2796.0,1620.0,-74.2454
0 days 20:59:59,6.0,2796.0,1644.0,-76.50627
0 days 20:59:59,6.0,2796.0,1668.0,-80.856926
0 days 20:59:59,6.0,2796.0,1692.0,-79.119606
0 days 20:59:59,6.0,2796.0,1716.0,-79.36332
0 days 20:59:59,6.0,2796.0,1740.0,-79.19842
0 days 20:59:59,6.0,2796.0,1764.0,-80.12331
0 days 20:59:59,6.0,2796.0,1788.0,-79.77815
0 days 20:59:59,6.0,2796.0,1812.0,-78.84628
0 days 20:59:59,6.0,2796.0,1836.0,-76.62985
0 days 20:59:59,6.0,2796.0,1860.0,-71.71359
0 days 20:59:59,6.0,2796.0,1884.0,-58.562843
0 days 20:59:59,6.0,2796.0,1908.0,-73.52595
0 days 20:59:59,6.0,2796.0,1932.0,-70.13119
0 days 20:59:59,6.0,2796.0,1956.0,-68.0841
0 days 20:59:59,6.0,2796.0,1980.0,-72.48886
0 days 20:59:59,6.0,2796.0,2004.0,-70.77177
0 days 20:59:59,6.0,2796.0,2028.0,-127.14326
0 days 20:59:59,6.0,2796.0,2052.0,-59.413536
0 days 20:59:59,6.0,2796.0,2076.0,-63.306225
0 days 20:59:59,6.0,2796.0,2100.0,-57.14253
0 days 20:59:59,6.0,2796.0,2124.0,-71.63227
0 days 20:59:59,6.0,2796.0,2148.0,-42.003605
0 days 20:59:59,6.0,2796.0,2172.0,-53.183075
0 days 20:59:59,6.0,2796.0,2196.0,-64.75824
0 days 20:59:59,6.0,2796.0,2220.0,-58.262894
0 days 20:59:59,6.0,2796.0,2244.0,-72.87232
0 days 20:59:59,6.0,2796.0,2268.0,-80.330025
0 days 20:59:59,6.0,2796.0,2292.0,-59.945732
0 days 20:59:59,6.0,2796.0,2316.0,-71.3233
0 days 20:59:59,6.0,2796.0,2340.0,-63.256172
0 days 20:59:59,6.0,2796.0,2364.0,-66.17773
0 days 20:59:59,6.0,2796.0,2388.0,-59.504612
0 days 20:59:59,6.0,2796.0,2412.0,-59.902683
0 days 20:59:59,6.0,2796.0,2436.0,-69.51287
0 days 20:59:59,6.0,2796.0,2460.0,-69.45593
0 days 20:59:59,6.0,2796.0,2484.0,-61.123615
0 days 20:59:59,6.0,2796.0,2508.0,-64.91032
0 days 20:59:59,6.0,2796.0,2532.0,-59.32263
0 days 20:59:59,6.0,2796.0,2556.0,-87.64709
0 days 20:59:59,6.0,2796.0,2580.0,-72.77645
0 days 20:59:59,6.0,2796.0,2604.0,-75.32996
0 days 20:59:59,6.0,2796.0,2628.0,-69.6858
0 days 20:59:59,6.0,2796.0,2652.0,-66.35503
0 days 20:59:59,6.0,2796.0,2676.0,-76.479645
0 days 20:59:59,6.0,2796.0,2700.0,-74.102066
0 days 20:59:59,6.0,2796.0,2724.0,-75.75136
0 days 20:59:59,6.0,2796.0,2748.0,-31.069164
0 days 20:59:59,6.0,2796.0,2772.0,-46.969963
0 days 20:59:59,6.0,2796.0,2796.0,-36.315228
0 days 20:59:59,6.0,2796.0,2820.0,-48.23345
0 days 20:59:59,6.0,2796.0,2844.0,-37.230053
0 days 20:59:59,6.0,2796.0,2868.0,-29.51365
0 days 20:59:59,6.0,2796.0,2892.0,-31.115646
0 days 20:59:59,6.0,2796.0,2916.0,-36.87695
0 days 20:59:59,6.0,2796.0,2940.0,-38.472862
0 days 20:59:59,6.0,2796.0,2964.0,-39.29962
0 days 20:59:59,6.0,2796.0,2988.0,-39.99435
0 days 20:59:59,6.0,2796.0,3012.0,-40.51078
0 days 20:59:59,6.0,2796.0,3036.0,-40.95154
0 days 20:59:59,6.0,2796.0,3060.0,-41.210857
0 days 20:59:59,6.0,2820.0,12.0,-69.64414
0 days 20:59:59,6.0,2820.0,36.0,-39.22206
0 days 20:59:59,6.0,2820.0,60.0,-40.987637
0 days 20:59:59,6.0,2820.0,84.0,-41.54958
0 days 20:59:59,6.0,2820.0,108.0,-41.83425
0 days 20:59:59,6.0,2820.0,132.0,-41.792274
0 days 20:59:59,6.0,2820.0,156.0,-41.805817
0 days 20:59:59,6.0,2820.0,180.0,-41.214214
0 days 20:59:59,6.0,2820.0,204.0,-38.816376
0 days 20:59:59,6.0,2820.0,228.0,-72.23278
0 days 20:59:59,6.0,2820.0,252.0,-73.21184
0 days 20:59:59,6.0,2820.0,276.0,-70.4557
0 days 20:59:59,6.0,2820.0,300.0,-70.38976
0 days 20:59:59,6.0,2820.0,324.0,-69.17153
0 days 20:59:59,6.0,2820.0,348.0,-125.02541
0 days 20:59:59,6.0,2820.0,372.0,-126.28308
0 days 20:59:59,6.0,2820.0,396.0,-55.738735
0 days 20:59:59,6.0,2820.0,420.0,-51.293945
0 days 20:59:59,6.0,2820.0,444.0,-71.11444
0 days 20:59:59,6.0,2820.0,468.0,-71.8904
0 days 20:59:59,6.0,2820.0,492.0,-72.673645
0 days 20:59:59,6.0,2820.0,516.0,-71.32964
0 days 20:59:59,6.0,2820.0,540.0,-71.856415
0 days 20:59:59,6.0,2820.0,564.0,-74.84075
0 days 20:59:59,6.0,2820.0,588.0,-73.10761
0 days 20:59:59,6.0,2820.0,612.0,-67.776566
0 days 20:59:59,6.0,2820.0,636.0,-58.015884
0 days 20:59:59,6.0,2820.0,660.0,-73.00995
0 days 20:59:59,6.0,2820.0,684.0,-73.27066
0 days 20:59:59,6.0,2820.0,708.0,-58.067997
0 days 20:59:59,6.0,2820.0,732.0,-48.03785
0 days 20:59:59,6.0,2820.0,756.0,-51.988945
0 days 20:59:59,6.0,2820.0,780.0,-54.176525
0 days 20:59:59,6.0,2820.0,804.0,-60.485886
0 days 20:59:59,6.0,2820.0,828.0,-56.263424
0 days 20:59:59,6.0,2820.0,852.0,-70.1464
0 days 20:59:59,6.0,2820.0,876.0,-65.72312
0 days 20:59:59,6.0,2820.0,900.0,-65.169044
0 days 20:59:59,6.0,2820.0,924.0,-63.412243
0 days 20:59:59,6.0,2820.0,948.0,-62.66074
0 days 20:59:59,6.0,2820.0,972.0,-59.87757
0 days 20:59:59,6.0,2820.0,996.0,-72.90342
0 days 20:59:59,6.0,2820.0,1020.0,-46.474545
0 days 20:59:59,6.0,2820.0,1044.0,-50.236786
0 days 20:59:59,6.0,2820.0,1068.0,-56.93956
0 days 20:59:59,6.0,2820.0,1092.0,-46.28136
0 days 20:59:59,6.0,2820.0,1116.0,-43.89303
0 days 20:59:59,6.0,2820.0,1140.0,-71.727646
0 days 20:59:59,6.0,2820.0,1164.0,-57.236588
0 days 20:59:59,6.0,2820.0,1188.0,-62.67365
0 days 20:59:59,6.0,2820.0,1212.0,-53.50924
0 days 20:59:59,6.0,2820.0,1236.0,-71.3747
0 days 20:59:59,6.0,2820.0,1260.0,-52.035374
0 days 20:59:59,6.0,2820.0,1284.0,-76.26035
0 days 20:59:59,6.0,2820.0,1308.0,-69.481865
0 days 20:59:59,6.0,2820.0,1332.0,-74.74379
0 days 20:59:59,6.0,2820.0,1356.0,-80.24977
0 days 20:59:59,6.0,2820.0,1380.0,-81.55837
0 days 20:59:59,6.0,2820.0,1404.0,-77.02943
0 days 20:59:59,6.0,2820.0,1428.0,-70.72772
0 days 20:59:59,6.0,2820.0,1452.0,-120.10186
0 days 20:59:59,6.0,2820.0,1476.0,-120.02522
0 days 20:59:59,6.0,2820.0,1500.0,-119.8897
0 days 20:59:59,6.0,2820.0,1524.0,-119.500046
0 days 20:59:59,6.0,2820.0,1548.0,-119.39483
0 days 20:59:59,6.0,2820.0,1572.0,-60.37281
0 days 20:59:59,6.0,2820.0,1596.0,-72.85394
0 days 20:59:59,6.0,2820.0,1620.0,-82.56899
0 days 20:59:59,6.0,2820.0,1644.0,-82.61142
0 days 20:59:59,6.0,2820.0,1668.0,-77.10343
0 days 20:59:59,6.0,2820.0,1692.0,-120.26562
0 days 20:59:59,6.0,2820.0,1716.0,-67.73898
0 days 20:59:59,6.0,2820.0,1740.0,-81.47579
0 days 20:59:59,6.0,2820.0,1764.0,-81.365074
0 days 20:59:59,6.0,2820.0,1788.0,-78.300064
0 days 20:59:59,6.0,2820.0,1812.0,-72.671555
0 days 20:59:59,6.0,2820.0,1836.0,-65.56572
0 days 20:59:59,6.0,2820.0,1860.0,-73.881996
0 days 20:59:59,6.0,2820.0,1884.0,-73.18868
0 days 20:59:59,6.0,2820.0,1908.0,-67.93535
0 days 20:59:59,6.0,2820.0,1932.0,-121.34183
0 days 20:59:59,6.0,2820.0,1956.0,-62.682083
0 days 20:59:59,6.0,2820.0,1980.0,-72.86869
0 days 20:59:59,6.0,2820.0,2004.0,-69.61977
0 days 20:59:59,6.0,2820.0,2028.0,-127.55351
0 days 20:59:59,6.0,2820.0,2052.0,-53.03883
0 days 20:59:59,6.0,2820.0,2076.0,-65.54303
0 days 20:59:59,6.0,2820.0,2100.0,-70.659256
0 days 20:59:59,6.0,2820.0,2124.0,-65.32901
0 days 20:59:59,6.0,2820.0,2148.0,-72.75173
0 days 20:59:59,6.0,2820.0,2172.0,-49.16799
0 days 20:59:59,6.0,2820.0,2196.0,-60.687946
0 days 20:59:59,6.0,2820.0,2220.0,-70.46045
0 days 20:59:59,6.0,2820.0,2244.0,-73.62273
0 days 20:59:59,6.0,2820.0,2268.0,-128.26752
0 days 20:59:59,6.0,2820.0,2292.0,-121.5223
0 days 20:59:59,6.0,2820.0,2316.0,-58.861973
0 days 20:59:59,6.0,2820.0,2340.0,-64.28932
0 days 20:59:59,6.0,2820.0,2364.0,-74.28554
0 days 20:59:59,6.0,2820.0,2388.0,-70.64798
0 days 20:59:59,6.0,2820.0,2412.0,-65.34619
0 days 20:59:59,6.0,2820.0,2436.0,-64.63947
0 days 20:59:59,6.0,2820.0,2460.0,-64.90683
0 days 20:59:59,6.0,2820.0,2484.0,-64.23321
0 days 20:59:59,6.0,2820.0,2508.0,-63.65451
0 days 20:59:59,6.0,2820.0,2532.0,-77.116585
0 days 20:59:59,6.0,2820.0,2556.0,-87.68404
0 days 20:59:59,6.0,2820.0,2580.0,-75.55053
0 days 20:59:59,6.0,2820.0,2604.0,-73.07221
0 days 20:59:59,6.0,2820.0,2628.0,-64.76145
0 days 20:59:59,6.0,2820.0,2652.0,-87.5784
0 days 20:59:59,6.0,2820.0,2676.0,-69.25649
0 days 20:59:59,6.0,2820.0,2700.0,-72.14874
0 days 20:59:59,6.0,2820.0,2724.0,-66.03171
0 days 20:59:59,6.0,2820.0,2748.0,-54.58317
0 days 20:59:59,6.0,2820.0,2772.0,-39.814434
0 days 20:59:59,6.0,2820.0,2796.0,-30.376625
0 days 20:59:59,6.0,2820.0,2820.0,-45.881634
0 days 20:59:59,6.0,2820.0,2844.0,-37.024567
0 days 20:59:59,6.0,2820.0,2868.0,-47.93972
0 days 20:59:59,6.0,2820.0,2892.0,-24.681776
0 days 20:59:59,6.0,2820.0,2916.0,-36.512825
0 days 20:59:59,6.0,2820.0,2940.0,-38.049664
0 days 20:59:59,6.0,2820.0,2964.0,-38.95621
0 days 20:59:59,6.0,2820.0,2988.0,-39.898556
0 days 20:59:59,6.0,2820.0,3012.0,-40.337273
0 days 20:59:59,6.0,2820.0,3036.0,-40.859737
0 days 20:59:59,6.0,2820.0,3060.0,-41.09954
0 days 20:59:59,6.0,2844.0,12.0,-41.82678
0 days 20:59:59,6.0,2844.0,36.0,-41.842358
0 days 20:59:59,6.0,2844.0,60.0,-41.972095
0 days 20:59:59,6.0,2844.0,84.0,-42.013752
0 days 20:59:59,6.0,2844.0,108.0,-41.943157
0 days 20:59:59,6.0,2844.0,132.0,-41.95486
0 days 20:59:59,6.0,2844.0,156.0,-41.613667
0 days 20:59:59,6.0,2844.0,180.0,-40.535942
0 days 20:59:59,6.0,2844.0,204.0,-68.646576
0 days 20:59:59,6.0,2844.0,228.0,-119.71891
0 days 20:59:59,6.0,2844.0,252.0,-64.29869
0 days 20:59:59,6.0,2844.0,276.0,-74.778915
0 days 20:59:59,6.0,2844.0,300.0,-74.5509
0 days 20:59:59,6.0,2844.0,324.0,-72.432076
0 days 20:59:59,6.0,2844.0,348.0,-65.31828
0 days 20:59:59,6.0,2844.0,372.0,-64.60208
0 days 20:59:59,6.0,2844.0,396.0,-68.72777
0 days 20:59:59,6.0,2844.0,420.0,-63.923206
0 days 20:59:59,6.0,2844.0,444.0,-39.794952
0 days 20:59:59,6.0,2844.0,468.0,-73.28712
0 days 20:59:59,6.0,2844.0,492.0,-73.08874
0 days 20:59:59,6.0,2844.0,516.0,-69.46624
0 days 20:59:59,6.0,2844.0,540.0,-67.57517
0 days 20:59:59,6.0,2844.0,564.0,-61.851166
0 days 20:59:59,6.0,2844.0,588.0,-62.653458
0 days 20:59:59,6.0,2844.0,612.0,-58.38879
0 days 20:59:59,6.0,2844.0,636.0,-73.15499
0 days 20:59:59,6.0,2844.0,660.0,-34.79471
0 days 20:59:59,6.0,2844.0,684.0,-41.715614
0 days 20:59:59,6.0,2844.0,708.0,-45.718857
0 days 20:59:59,6.0,2844.0,732.0,-51.2355
0 days 20:59:59,6.0,2844.0,756.0,-52.985542
0 days 20:59:59,6.0,2844.0,780.0,-53.90582
0 days 20:59:59,6.0,2844.0,804.0,-53.180035
0 days 20:59:59,6.0,2844.0,828.0,-47.531326
0 days 20:59:59,6.0,2844.0,852.0,-66.089226
0 days 20:59:59,6.0,2844.0,876.0,-71.0122
0 days 20:59:59,6.0,2844.0,900.0,-65.38098
0 days 20:59:59,6.0,2844.0,924.0,-72.6568
0 days 20:59:59,6.0,2844.0,948.0,-72.87348
0 days 20:59:59,6.0,2844.0,972.0,-50.137184
0 days 20:59:59,6.0,2844.0,996.0,-57.220478
0 days 20:59:59,6.0,2844.0,1020.0,-54.661087
0 days 20:59:59,6.0,2844.0,1044.0,-72.92218
0 days 20:59:59,6.0,2844.0,1068.0,-74.3533
0 days 20:59:59,6.0,2844.0,1092.0,-50.5208
0 days 20:59:59,6.0,2844.0,1116.0,-47.672604
0 days 20:59:59,6.0,2844.0,1140.0,-71.59859
0 days 20:59:59,6.0,2844.0,1164.0,-58.98192
0 days 20:59:59,6.0,2844.0,1188.0,-63.626514
0 days 20:59:59,6.0,2844.0,1212.0,-54.743484
0 days 20:59:59,6.0,2844.0,1236.0,-71.91101
0 days 20:59:59,6.0,2844.0,1260.0,-52.096222
0 days 20:59:59,6.0,2844.0,1284.0,-69.13754
0 days 20:59:59,6.0,2844.0,1308.0,-121.23814
0 days 20:59:59,6.0,2844.0,1332.0,-64.27895
0 days 20:59:59,6.0,2844.0,1356.0,-76.598495
0 days 20:59:59,6.0,2844.0,1380.0,-82.59171
0 days 20:59:59,6.0,2844.0,1404.0,-81.95406
0 days 20:59:59,6.0,2844.0,1428.0,-75.54669
0 days 20:59:59,6.0,2844.0,1452.0,-67.253235
0 days 20:59:59,6.0,2844.0,1476.0,-120.395
0 days 20:59:59,6.0,2844.0,1500.0,-120.50394
0 days 20:59:59,6.0,2844.0,1524.0,-120.14566
0 days 20:59:59,6.0,2844.0,1548.0,-60.716637
0 days 20:59:59,6.0,2844.0,1572.0,-74.16126
0 days 20:59:59,6.0,2844.0,1596.0,-81.18471
0 days 20:59:59,6.0,2844.0,1620.0,-80.22709
0 days 20:59:59,6.0,2844.0,1644.0,-80.541756
0 days 20:59:59,6.0,2844.0,1668.0,-79.04853
0 days 20:59:59,6.0,2844.0,1692.0,-78.55645
0 days 20:59:59,6.0,2844.0,1716.0,-81.37453
0 days 20:59:59,6.0,2844.0,1740.0,-80.682594
0 days 20:59:59,6.0,2844.0,1764.0,-78.95837
0 days 20:59:59,6.0,2844.0,1788.0,-72.548515
0 days 20:59:59,6.0,2844.0,1812.0,-79.55871
0 days 20:59:59,6.0,2844.0,1836.0,-72.58641
0 days 20:59:59,6.0,2844.0,1860.0,-67.808655
0 days 20:59:59,6.0,2844.0,1884.0,-62.15629
0 days 20:59:59,6.0,2844.0,1908.0,-120.17182
0 days 20:59:59,6.0,2844.0,1932.0,-121.2795
0 days 20:59:59,6.0,2844.0,1956.0,-67.854294
0 days 20:59:59,6.0,2844.0,1980.0,-69.67353
0 days 20:59:59,6.0,2844.0,2004.0,-76.779686
0 days 20:59:59,6.0,2844.0,2028.0,-138.27191
0 days 20:59:59,6.0,2844.0,2052.0,-127.36091
0 days 20:59:59,6.0,2844.0,2076.0,-72.7357
0 days 20:59:59,6.0,2844.0,2100.0,-69.77003
0 days 20:59:59,6.0,2844.0,2124.0,-72.30091
0 days 20:59:59,6.0,2844.0,2148.0,-72.94722
0 days 20:59:59,6.0,2844.0,2172.0,-74.987
0 days 20:59:59,6.0,2844.0,2196.0,-69.94148
0 days 20:59:59,6.0,2844.0,2220.0,-138.33484
0 days 20:59:59,6.0,2844.0,2244.0,-69.64529
0 days 20:59:59,6.0,2844.0,2268.0,-120.66488
0 days 20:59:59,6.0,2844.0,2292.0,-55.349697
0 days 20:59:59,6.0,2844.0,2316.0,-65.53411
0 days 20:59:59,6.0,2844.0,2340.0,-59.981155
0 days 20:59:59,6.0,2844.0,2364.0,-65.5796
0 days 20:59:59,6.0,2844.0,2388.0,-65.26956
0 days 20:59:59,6.0,2844.0,2412.0,-71.052155
0 days 20:59:59,6.0,2844.0,2436.0,-65.08725
0 days 20:59:59,6.0,2844.0,2460.0,-50.88208
0 days 20:59:59,6.0,2844.0,2484.0,-53.99261
0 days 20:59:59,6.0,2844.0,2508.0,-56.189026
0 days 20:59:59,6.0,2844.0,2532.0,-74.79061
0 days 20:59:59,6.0,2844.0,2556.0,-85.413185
0 days 20:59:59,6.0,2844.0,2580.0,-74.38418
0 days 20:59:59,6.0,2844.0,2604.0,-69.13455
0 days 20:59:59,6.0,2844.0,2628.0,-56.421814
0 days 20:59:59,6.0,2844.0,2652.0,-69.27683
0 days 20:59:59,6.0,2844.0,2676.0,-71.92414
0 days 20:59:59,6.0,2844.0,2700.0,-60.040062
0 days 20:59:59,6.0,2844.0,2724.0,-71.92808
0 days 20:59:59,6.0,2844.0,2748.0,-53.425175
0 days 20:59:59,6.0,2844.0,2772.0,-38.748894
0 days 20:59:59,6.0,2844.0,2796.0,-49.650833
0 days 20:59:59,6.0,2844.0,2820.0,-39.61848
0 days 20:59:59,6.0,2844.0,2844.0,-36.619637
0 days 20:59:59,6.0,2844.0,2868.0,-47.251507
0 days 20:59:59,6.0,2844.0,2892.0,-22.687748
0 days 20:59:59,6.0,2844.0,2916.0,-35.99717
0 days 20:59:59,6.0,2844.0,2940.0,-37.99953
0 days 20:59:59,6.0,2844.0,2964.0,-38.72878
0 days 20:59:59,6.0,2844.0,2988.0,-39.51256
0 days 20:59:59,6.0,2844.0,3012.0,-40.111145
0 days 20:59:59,6.0,2844.0,3036.0,-40.63075
0 days 20:59:59,6.0,2844.0,3060.0,-40.906162
0 days 20:59:59,6.0,2868.0,12.0,-42.32569
0 days 20:59:59,6.0,2868.0,36.0,-42.255543
0 days 20:59:59,6.0,2868.0,60.0,-42.179386
0 days 20:59:59,6.0,2868.0,84.0,-42.079063
0 days 20:59:59,6.0,2868.0,108.0,-42.122437
0 days 20:59:59,6.0,2868.0,132.0,-42.069244
0 days 20:59:59,6.0,2868.0,156.0,-41.44047
0 days 20:59:59,6.0,2868.0,180.0,-72.88109
0 days 20:59:59,6.0,2868.0,204.0,-70.81185
0 days 20:59:59,6.0,2868.0,228.0,-69.40765
0 days 20:59:59,6.0,2868.0,252.0,-73.174
0 days 20:59:59,6.0,2868.0,276.0,-75.584595
0 days 20:59:59,6.0,2868.0,300.0,-81.23387
0 days 20:59:59,6.0,2868.0,324.0,-122.27183
0 days 20:59:59,6.0,2868.0,348.0,-123.7935
0 days 20:59:59,6.0,2868.0,372.0,-123.83244
0 days 20:59:59,6.0,2868.0,396.0,-57.212303
0 days 20:59:59,6.0,2868.0,420.0,-64.70406
0 days 20:59:59,6.0,2868.0,444.0,-56.547844
0 days 20:59:59,6.0,2868.0,468.0,-86.03719
0 days 20:59:59,6.0,2868.0,492.0,-83.70513
0 days 20:59:59,6.0,2868.0,516.0,-62.83035
0 days 20:59:59,6.0,2868.0,540.0,-70.99623
0 days 20:59:59,6.0,2868.0,564.0,-71.579025
0 days 20:59:59,6.0,2868.0,588.0,-64.68145
0 days 20:59:59,6.0,2868.0,612.0,-70.44784
0 days 20:59:59,6.0,2868.0,636.0,-60.176727
0 days 20:59:59,6.0,2868.0,660.0,-62.610287
0 days 20:59:59,6.0,2868.0,684.0,-68.225075
0 days 20:59:59,6.0,2868.0,708.0,-67.82197
0 days 20:59:59,6.0,2868.0,732.0,-48.909225
0 days 20:59:59,6.0,2868.0,756.0,-51.395046
0 days 20:59:59,6.0,2868.0,780.0,-51.524567
0 days 20:59:59,6.0,2868.0,804.0,-46.259758
0 days 20:59:59,6.0,2868.0,828.0,-67.1281
0 days 20:59:59,6.0,2868.0,852.0,-66.83025
0 days 20:59:59,6.0,2868.0,876.0,-72.16051
0 days 20:59:59,6.0,2868.0,900.0,-72.78431
0 days 20:59:59,6.0,2868.0,924.0,-72.89175
0 days 20:59:59,6.0,2868.0,948.0,-72.96198
0 days 20:59:59,6.0,2868.0,972.0,-45.81996
0 days 20:59:59,6.0,2868.0,996.0,-68.19678
0 days 20:59:59,6.0,2868.0,1020.0,-71.85614
0 days 20:59:59,6.0,2868.0,1044.0,-73.53492
0 days 20:59:59,6.0,2868.0,1068.0,-69.777115
0 days 20:59:59,6.0,2868.0,1092.0,-69.615204
0 days 20:59:59,6.0,2868.0,1116.0,-39.532307
0 days 20:59:59,6.0,2868.0,1140.0,-39.137947
0 days 20:59:59,6.0,2868.0,1164.0,-66.775635
0 days 20:59:59,6.0,2868.0,1188.0,-69.203285
0 days 20:59:59,6.0,2868.0,1212.0,-58.287373
0 days 20:59:59,6.0,2868.0,1236.0,-71.64202
0 days 20:59:59,6.0,2868.0,1260.0,-54.109833
0 days 20:59:59,6.0,2868.0,1284.0,-80.21594
0 days 20:59:59,6.0,2868.0,1308.0,-71.56739
0 days 20:59:59,6.0,2868.0,1332.0,-75.646996
0 days 20:59:59,6.0,2868.0,1356.0,-77.11738
0 days 20:59:59,6.0,2868.0,1380.0,-77.31912
0 days 20:59:59,6.0,2868.0,1404.0,-81.88705
0 days 20:59:59,6.0,2868.0,1428.0,-81.22353
0 days 20:59:59,6.0,2868.0,1452.0,-75.10158
0 days 20:59:59,6.0,2868.0,1476.0,-70.64377
0 days 20:59:59,6.0,2868.0,1500.0,-69.544464
0 days 20:59:59,6.0,2868.0,1524.0,-69.96658
0 days 20:59:59,6.0,2868.0,1548.0,-80.62732
0 days 20:59:59,6.0,2868.0,1572.0,-81.09794
0 days 20:59:59,6.0,2868.0,1596.0,-76.03558
0 days 20:59:59,6.0,2868.0,1620.0,-122.00118
0 days 20:59:59,6.0,2868.0,1644.0,-67.93046
0 days 20:59:59,6.0,2868.0,1668.0,-82.16209
0 days 20:59:59,6.0,2868.0,1692.0,-82.90367
0 days 20:59:59,6.0,2868.0,1716.0,-81.50684
0 days 20:59:59,6.0,2868.0,1740.0,-79.347
0 days 20:59:59,6.0,2868.0,1764.0,-74.90348
0 days 20:59:59,6.0,2868.0,1788.0,-57.58078
0 days 20:59:59,6.0,2868.0,1812.0,-72.81564
0 days 20:59:59,6.0,2868.0,1836.0,-66.048225
0 days 20:59:59,6.0,2868.0,1860.0,-76.25473
0 days 20:59:59,6.0,2868.0,1884.0,-75.647095
0 days 20:59:59,6.0,2868.0,1908.0,-72.765396
0 days 20:59:59,6.0,2868.0,1932.0,-70.47272
0 days 20:59:59,6.0,2868.0,1956.0,-73.03639
0 days 20:59:59,6.0,2868.0,1980.0,-47.84605
0 days 20:59:59,6.0,2868.0,2004.0,-126.08766
0 days 20:59:59,6.0,2868.0,2028.0,-130.79234
0 days 20:59:59,6.0,2868.0,2052.0,-74.50838
0 days 20:59:59,6.0,2868.0,2076.0,-71.3403
0 days 20:59:59,6.0,2868.0,2100.0,-67.864975
0 days 20:59:59,6.0,2868.0,2124.0,-72.655106
0 days 20:59:59,6.0,2868.0,2148.0,-74.921364
0 days 20:59:59,6.0,2868.0,2172.0,-70.01008
0 days 20:59:59,6.0,2868.0,2196.0,-127.21889
0 days 20:59:59,6.0,2868.0,2220.0,-141.08327
0 days 20:59:59,6.0,2868.0,2244.0,-66.643166
0 days 20:59:59,6.0,2868.0,2268.0,-124.651375
0 days 20:59:59,6.0,2868.0,2292.0,-54.55033
0 days 20:59:59,6.0,2868.0,2316.0,-58.331024
0 days 20:59:59,6.0,2868.0,2340.0,-66.52986
0 days 20:59:59,6.0,2868.0,2364.0,-58.663406
0 days 20:59:59,6.0,2868.0,2388.0,-88.062904
0 days 20:59:59,6.0,2868.0,2412.0,-73.046455
0 days 20:59:59,6.0,2868.0,2436.0,-74.28957
0 days 20:59:59,6.0,2868.0,2460.0,-75.50731
0 days 20:59:59,6.0,2868.0,2484.0,-69.26444
0 days 20:59:59,6.0,2868.0,2508.0,-68.123825
0 days 20:59:59,6.0,2868.0,2532.0,-61.482876
0 days 20:59:59,6.0,2868.0,2556.0,-70.00503
0 days 20:59:59,6.0,2868.0,2580.0,-64.46802
0 days 20:59:59,6.0,2868.0,2604.0,-58.952175
0 days 20:59:59,6.0,2868.0,2628.0,-82.39943
0 days 20:59:59,6.0,2868.0,2652.0,-71.67825
0 days 20:59:59,6.0,2868.0,2676.0,-71.34656
0 days 20:59:59,6.0,2868.0,2700.0,-56.635384
0 days 20:59:59,6.0,2868.0,2724.0,-70.82283
0 days 20:59:59,6.0,2868.0,2748.0,-24.914059
0 days 20:59:59,6.0,2868.0,2772.0,-41.999653
0 days 20:59:59,6.0,2868.0,2796.0,-49.50852
0 days 20:59:59,6.0,2868.0,2820.0,-37.26901
0 days 20:59:59,6.0,2868.0,2844.0,-36.310425
0 days 20:59:59,6.0,2868.0,2868.0,-46.247192
0 days 20:59:59,6.0,2868.0,2892.0,-22.489843
0 days 20:59:59,6.0,2868.0,2916.0,-35.51058
0 days 20:59:59,6.0,2868.0,2940.0,-37.510128
0 days 20:59:59,6.0,2868.0,2964.0,-38.573666
0 days 20:59:59,6.0,2868.0,2988.0,-39.30855
0 days 20:59:59,6.0,2868.0,3012.0,-40.049484
